Route_Name,Route_Link,Bus_Name,Bus_Type,Departing_Time,Duration,Reaching_Time,Star_Rating,Price,Seat_Availability,State_Transport
Kolkata to Gazole,https://www.redbus.in/bus-tickets/kolkata-to-gazole,Rubi Paribahan  ,Volvo 9600 A/C Seater/Sleeper (2+1),19:30,07h 00m,02:30,5.0,INR 750,5 Seats available,North Bengal
Siliguri to Krishnanagar (West Bengal),https://www.redbus.in/bus-tickets/siliguri-to-krishnanagar,Rubi Paribahan  ,Volvo 9600 Multi-Axle A/C Sleeper (2+1),19:45,08h 15m,04:00,4.7,INR 1300,11 Seats available,North Bengal
Siliguri to Krishnanagar (West Bengal),https://www.redbus.in/bus-tickets/siliguri-to-krishnanagar,Lokenath Bus Service,Volvo Multi Axle B11R AC Seater\Sleeper (2+1),20:30,08h 30m,05:00,4.5,INR 1200,15 Seats available,North Bengal
Siliguri to Krishnanagar (West Bengal),https://www.redbus.in/bus-tickets/siliguri-to-krishnanagar,Easy Ride,Volvo 9600 Multi-Axle A/C Sleeper (2+1),20:00,08h 00m,04:00,4.6,INR 1500,12 Seats available,North Bengal
Siliguri to Krishnanagar (West Bengal),https://www.redbus.in/bus-tickets/siliguri-to-krishnanagar,Lokenath Bus Service,Volvo 9600 Multi-Axle A/C Sleeper (2+1),19:45,08h 45m,04:30,4.6,INR 1500,19 Seats available,North Bengal
Siliguri to Krishnanagar (West Bengal),https://www.redbus.in/bus-tickets/siliguri-to-krishnanagar,Lokenath Bus Service,Volvo Multi-Axle A/C Seater/Sleeper (2+1),19:45,08h 15m,04:00,4.6,INR 1200,38 Seats available,North Bengal
Siliguri to Krishnanagar (West Bengal),https://www.redbus.in/bus-tickets/siliguri-to-krishnanagar,Express Line,Volvo 9600 Multi-Axle A/C Sleeper (2+1),19:45,08h 25m,04:10,4.7,INR 1499,13 Seats available,North Bengal
Siliguri to Krishnanagar (West Bengal),https://www.redbus.in/bus-tickets/siliguri-to-krishnanagar,Modern Travels,Bharat Benz A/C Seater /Sleeper (2+1),19:40,09h 00m,04:40,3.1,INR 800,27 Seats available,North Bengal
Siliguri to Krishnanagar (West Bengal),https://www.redbus.in/bus-tickets/siliguri-to-krishnanagar,Easy Ride,Volvo 9600 Multi-Axle A/C Sleeper (2+1),20:15,09h 30m,05:45,4.6,INR 1500,20 Seats available,North Bengal
Siliguri to Krishnanagar (West Bengal),https://www.redbus.in/bus-tickets/siliguri-to-krishnanagar,Easy Ride,Volvo 9600 Multi-Axle A/C Sleeper (2+1),19:45,09h 15m,05:00,4.6,INR 1500,12 Seats available,North Bengal
Siliguri to Krishnanagar (West Bengal),https://www.redbus.in/bus-tickets/siliguri-to-krishnanagar,Express Line,Volvo Multi Axle A/C Sleeper I-Shift B11R (2+1),20:15,08h 35m,04:50,3.6,INR 1299,30 Seats available,North Bengal
Siliguri to Krishnanagar (West Bengal),https://www.redbus.in/bus-tickets/siliguri-to-krishnanagar,Poulami Paribahan,Volvo Multi-Axle A/C seater/sleeper (2+1),19:45,09h 05m,04:50,4.3,INR 2300,26 Seats available,North Bengal
Siliguri to Krishnanagar (West Bengal),https://www.redbus.in/bus-tickets/siliguri-to-krishnanagar,Modern Travels,Bharat Benz A/C Sleeper (2+1),19:55,08h 40m,04:35,3.1,INR 1380,7 Seats available,North Bengal
Siliguri to Krishnanagar (West Bengal),https://www.redbus.in/bus-tickets/siliguri-to-krishnanagar,RAYAN,A/C Seater / Sleeper (2+1),19:45,08h 15m,04:00,1.0,INR 899,27 Seats available,North Bengal
Gangarampur to Kolkata,https://www.redbus.in/bus-tickets/gangarampur-to-kolkata,New Dolphin Travels,NON A/C Seater / Sleeper (2+2),20:40,09h 50m,06:30,2.7,INR 350,20 Seats available,North Bengal
Buniadpur to Kolkata,https://www.redbus.in/bus-tickets/buniadpur-to-kolkata,Rubi Paribahan  ,Volvo 9600 A/C Seater/Sleeper (2+1),19:50,08h 40m,04:30,4.7,INR 900,5 Seats available,North Bengal
Buniadpur to Kolkata,https://www.redbus.in/bus-tickets/buniadpur-to-kolkata,New Dolphin Travels,NON A/C Seater / Sleeper (2+2),21:00,09h 30m,06:30,3.4,INR 350,20 Seats available,North Bengal
Buniadpur to Kolkata,https://www.redbus.in/bus-tickets/buniadpur-to-kolkata,Jio Dolphin Travels,NON A/C Seater / Sleeper (2+2),20:00,09h 30m,05:30,4.4,INR 340,13 Seats available,North Bengal
Raiganj to Ranaghat,https://www.redbus.in/bus-tickets/raiganj-to-ranaghat,RAYAN,A/C Seater / Sleeper (2+1),21:15,07h 15m,04:30,2.1,INR 1500,55 Seats available,North Bengal
Kolkata to Kishanganj,https://www.redbus.in/bus-tickets/kolkata-to-kishanganj,Lokenath Bus Service,Volvo Multi-Axle A/C Seater/Sleeper (2+1),21:30,07h 30m,05:00,4.5,INR 1200,14 Seats available,North Bengal
Kolkata to Kishanganj,https://www.redbus.in/bus-tickets/kolkata-to-kishanganj,Modern Travels,Bharat Benz A/C Seater /Sleeper (2+1),19:45,09h 50m,05:35,4.5,INR 900,13 Seats available,North Bengal
Kolkata to Kishanganj,https://www.redbus.in/bus-tickets/kolkata-to-kishanganj,Express Line,Volvo 9600 Multi-Axle A/C Sleeper (2+1),19:35,10h 35m,06:10,4.9,INR 1249,3 Seats available,North Bengal
Kolkata to Kishanganj,https://www.redbus.in/bus-tickets/kolkata-to-kishanganj,Express Line,Volvo 9600 A/C Seater/Sleeper (2+1),20:15,10h 40m,06:55,4.1,INR 1499,3 Seats available,North Bengal
Kolkata to Kishanganj,https://www.redbus.in/bus-tickets/kolkata-to-kishanganj,Lokenath Bus Service,Volvo 9600 Multi-Axle A/C Sleeper (2+1),19:45,10h 30m,06:15,4.5,INR 1500,6 Seats available,North Bengal
Kolkata to Kishanganj,https://www.redbus.in/bus-tickets/kolkata-to-kishanganj,Express Line,Volvo Multi Axle A/C Sleeper I-Shift B11R (2+1),19:45,10h 55m,06:40,4.9,INR 1499,10 Seats available,North Bengal
Kolkata to Kishanganj,https://www.redbus.in/bus-tickets/kolkata-to-kishanganj,Rubi Paribahan  ,Volvo 9600 Multi-Axle A/C Sleeper (2+1),20:10,09h 50m,06:00,5.0,INR 1300,8 Seats available,North Bengal
Kolkata to Kishanganj,https://www.redbus.in/bus-tickets/kolkata-to-kishanganj,Easy Ride,Volvo 9600 Multi-Axle A/C Sleeper (2+1),19:35,10h 30m,06:05,4.7,INR 1500,14 Seats available,North Bengal
Kolkata to Kishanganj,https://www.redbus.in/bus-tickets/kolkata-to-kishanganj,Lokenath Bus Service,Volvo Multi Axle B11R AC Seater\Sleeper (2+1),20:00,10h 30m,06:30,4.4,INR 1200,18 Seats available,North Bengal
Kolkata to Kishanganj,https://www.redbus.in/bus-tickets/kolkata-to-kishanganj,Lokenath Bus Service,Volvo A/C Seater (2+2),21:00,10h 30m,07:30,5.0,INR 1200,27 Seats available,North Bengal
Balurghat to Siliguri,https://www.redbus.in/bus-tickets/balurghat-to-siliguri,Mohanta Travels,A/C Seater / Sleeper (2+2),21:00,08h 00m,05:00,3.7,361,8 Seats available,North Bengal
Balurghat to Siliguri,https://www.redbus.in/bus-tickets/balurghat-to-siliguri,New Dolphin Travels,NON A/C Seater / Sleeper (2+2),21:40,07h 20m,05:00,4.0,INR 250,25 Seats available,North Bengal
Balurghat to Siliguri,https://www.redbus.in/bus-tickets/balurghat-to-siliguri,Shree Krishna Travels,A/C Seater / Sleeper (2+2),21:10,07h 20m,04:30,3.1,INR 380,17 Seats available,North Bengal
Balurghat to Siliguri,https://www.redbus.in/bus-tickets/balurghat-to-siliguri,Jio Dolphin Travels,VE A/C Seater / Sleeper (2+2),21:00,08h 00m,05:00,4.4,INR 300,31 Seats available,North Bengal
Balurghat to Siliguri,https://www.redbus.in/bus-tickets/balurghat-to-siliguri,Shree Krishna Travels,NON A/C Seater / Sleeper (2+2),19:45,09h 15m,05:00,3.1,INR 258,21 Seats available,North Bengal
Siliguri to Raiganj,https://www.redbus.in/bus-tickets/siliguri-to-raiganj,Easy Ride,Volvo 9600 Multi-Axle A/C Sleeper (2+1),19:45,03h 45m,23:30,5.0,INR 1500,9 Seats available,North Bengal
Siliguri to Raiganj,https://www.redbus.in/bus-tickets/siliguri-to-raiganj,Easy Ride,Volvo 9600 Multi-Axle A/C Sleeper (2+1),20:00,02h 30m,22:30,5.0,INR 1500,17 Seats available,North Bengal
Siliguri to Raiganj,https://www.redbus.in/bus-tickets/siliguri-to-raiganj,Easy Ride,Volvo 9600 Multi-Axle A/C Sleeper (2+1),20:15,04h 00m,00:15,5.0,INR 1500,20 Seats available,North Bengal
