Route_Name,Route_Link,Bus_Name,Bus_Type,Departing_Time,Duration,Reaching_Time,Star_Rating,Price,Seat_Availability,State_Transport
North Lakhimpur to Guwahati,https://www.redbus.in/bus-tickets/north-lakhimpur-to-guwahati,NETWORK TRAVELS,NON A/C Seater Push Back (2+1),20:30,08h 30m,05:00,4.5,570,4 Seats available,Assam
North Lakhimpur to Guwahati,https://www.redbus.in/bus-tickets/north-lakhimpur-to-guwahati,GURUNANAK TRAVELS,NON A/C Seater (2+1),18:30,10h 30m,05:00,3.1,INR 600,5 Seats available,Assam
North Lakhimpur to Guwahati,https://www.redbus.in/bus-tickets/north-lakhimpur-to-guwahati,Pranjit Travels (Under ASTC),NON A/C Seater (2+1),20:15,09h 45m,06:00,2.7,INR 600,2 Seats available,Assam
North Lakhimpur to Guwahati,https://www.redbus.in/bus-tickets/north-lakhimpur-to-guwahati,DONYI POLO EXPRESS,NON A/C Seater (2+1),21:00,09h 30m,06:30,1.0,540,1 Seat available,Assam
North Lakhimpur to Guwahati,https://www.redbus.in/bus-tickets/north-lakhimpur-to-guwahati,Priyanka,Non AC Seater (2+1),18:00,11h 00m,05:00,5.0,600,5 Seats available,Assam
North Lakhimpur to Guwahati,https://www.redbus.in/bus-tickets/north-lakhimpur-to-guwahati,Maharathi(UNDER ASTC),NON A/C Seater (2+1),20:30,08h 00m,04:30,4.3,618,4 Seats available,Assam
Tezpur to Moran,https://www.redbus.in/bus-tickets/tezpur-to-moran,Assam State Transport Corporation (ASTC) - 96880,A/C Seater (2+1),08:00,06h 45m,14:45,3.5,INR 405,3 Seats available,Assam
Tezpur to Moran,https://www.redbus.in/bus-tickets/tezpur-to-moran,Aniruddha Travels,AC Seater (2+2),07:50,07h 10m,15:00,4.5,INR 600,7 Seats available,Assam
Tezpur to Moran,https://www.redbus.in/bus-tickets/tezpur-to-moran,SANJEEBANI TRAVELS,Non A/C Seater / Sleeper (2+1),21:30,06h 50m,04:20,3.1,INR 600,1 Seat available,Assam
Tezpur to Moran,https://www.redbus.in/bus-tickets/tezpur-to-moran,MOON TRAVELS,AC Seater (2+2),07:15,07h 00m,14:15,2.5,INR 500,33 Seats available,Assam
Moran to Tezpur,https://www.redbus.in/bus-tickets/moran-to-tezpur,MOON TRAVELS,AC Seater (2+2),10:30,06h 30m,17:00,2.0,INR 550,3 Seats available,Assam
Bokakhat to Dibrugarh,https://www.redbus.in/bus-tickets/bokakhat-to-dibrugarh,Assam State Transport Corporation (ASTC) - 154034,A/C Seater (2+1),07:30,06h 30m,14:00,4.5,INR 316,1 Seat available,Assam
Bokakhat to Dibrugarh,https://www.redbus.in/bus-tickets/bokakhat-to-dibrugarh,Purple Wings Coaches,A/C Seater / Sleeper (2+1),00:15,04h 15m,04:30,4.3,INR 630,11 Seats available,Assam
Bokakhat to Dibrugarh,https://www.redbus.in/bus-tickets/bokakhat-to-dibrugarh,Purple Wings Coaches,A/C Seater / Sleeper (2+1),00:30,28h 30m,05:00,4.3,621,44 Seats available,Assam
Bokakhat to Dibrugarh,https://www.redbus.in/bus-tickets/bokakhat-to-dibrugarh,MOON TRAVELS,AC Seater (2+2),09:45,05h 35m,15:20,4.5,INR 550,36 Seats available,Assam
Bokakhat to Dibrugarh,https://www.redbus.in/bus-tickets/bokakhat-to-dibrugarh,Aniruddha Travels,AC Seater (2+2),10:15,06h 00m,16:15,3.3,INR 600,15 Seats available,Assam
Bokakhat to Dibrugarh,https://www.redbus.in/bus-tickets/bokakhat-to-dibrugarh,SHIVAM TRAVELS,Bharat Benz A/C Seater (2+1),12:15,04h 45m,17:00,4.8,INR 690,1 Seat available,Assam
Bokakhat to Dibrugarh,https://www.redbus.in/bus-tickets/bokakhat-to-dibrugarh,Chartered Bus - ASTC,Volvo AC Seater Pushback 2+2,12:30,04h 45m,17:15,4.5,INR 755.58,7 Seats available,Assam
Bokakhat to Dibrugarh,https://www.redbus.in/bus-tickets/bokakhat-to-dibrugarh,Bashudev Transline (Under ASTC),A/C Seater (2+1),12:35,05h 25m,18:00,4.5,INR 550,11 Seats available,Assam
Bokakhat to Dibrugarh,https://www.redbus.in/bus-tickets/bokakhat-to-dibrugarh,Aniruddha Travels,NON A/C Seater/ Sleeper (2+1),23:15,04h 45m,04:00,3.1,INR 600,5 Seats available,Assam
Bokakhat to Dibrugarh,https://www.redbus.in/bus-tickets/bokakhat-to-dibrugarh,Christina Travels,NON A/C Seater (2+2),11:00,05h 30m,16:30,2.8,650,21 Seats available,Assam
North Lakhimpur to Nagaon (Assam),https://www.redbus.in/bus-tickets/north-lakhimpur-to-nagaon,Aziba Travels,NON A/C Seater (2+1),05:35,06h 05m,11:40,4.5,495,2 Seats available,Assam
North Lakhimpur to Nagaon (Assam),https://www.redbus.in/bus-tickets/north-lakhimpur-to-nagaon,Pranjit Travels (Under ASTC),Non AC Seater (2+1),07:15,07h 00m,14:15,4.3,INR 550,6 Seats available,Assam
North Lakhimpur to Nagaon (Assam),https://www.redbus.in/bus-tickets/north-lakhimpur-to-nagaon,Chartered Bus - ASTC,A/C Seater Push Back (2+2),07:45,05h 30m,13:15,5.0,INR 755.58,1 Seat available,Assam
North Lakhimpur to Nagaon (Assam),https://www.redbus.in/bus-tickets/north-lakhimpur-to-nagaon,Yatra Travels,NON AC Seater/ Sleeper (2+1),19:45,09h 15m,05:00,3.5,525,3 Seats available,Assam
North Lakhimpur to Nagaon (Assam),https://www.redbus.in/bus-tickets/north-lakhimpur-to-nagaon,MAHARATHI TRANSPORT,NON A/C Semi Sleeper (2+1),20:00,07h 05m,03:05,3.0,495,4 Seats available,Assam
North Lakhimpur to Nagaon (Assam),https://www.redbus.in/bus-tickets/north-lakhimpur-to-nagaon,MAHARATHI TRANSPORT,NON A/C Seater (2+1),20:20,06h 40m,03:00,3.0,495,3 Seats available,Assam
North Lakhimpur to Nagaon (Assam),https://www.redbus.in/bus-tickets/north-lakhimpur-to-nagaon,Yatra Travels,NON AC Seater/ Sleeper (2+1),20:30,08h 00m,04:30,4.5,525,4 Seats available,Assam
North Lakhimpur to Nagaon (Assam),https://www.redbus.in/bus-tickets/north-lakhimpur-to-nagaon,PARIJAT TRAVELS(UNDER ASTC),NON A/C Seater (2+1),20:56,06h 04m,03:00,4.7,INR 550,5 Seats available,Assam
North Lakhimpur to Nagaon (Assam),https://www.redbus.in/bus-tickets/north-lakhimpur-to-nagaon,GURUNANAK TRAVELS,NON A/C Seater (2+1),18:30,08h 30m,03:00,1.0,INR 600,32 Seats available,Assam
North Lakhimpur to Nagaon (Assam),https://www.redbus.in/bus-tickets/north-lakhimpur-to-nagaon,Yatra Travels,NON A/C Seater (2+1),20:40,06h 20m,03:00,2.7,525,32 Seats available,Assam
North Lakhimpur to Nagaon (Assam),https://www.redbus.in/bus-tickets/north-lakhimpur-to-nagaon,DONYI POLO EXPRESS,NON A/C Seater (2+1),21:00,06h 00m,03:00,2.9,540,4 Seats available,Assam
North Lakhimpur to Nagaon (Assam),https://www.redbus.in/bus-tickets/north-lakhimpur-to-nagaon,KIRAN TRAVELS,A/C Seater (2+1),21:20,07h 10m,04:30,0.0,INR 680,2 Seats available,Assam
Guwahati to Golaghat,https://www.redbus.in/bus-tickets/guwahati-to-golaghat,NAMBOR TRANSPORT,Bharat Benz A/C Seater (2+1),06:30,06h 30m,13:00,4.0,570,12 Seats available,Assam
Guwahati to Golaghat,https://www.redbus.in/bus-tickets/guwahati-to-golaghat,NAMBOR TRANSPORT,Bharat Benz A/C Seater (2+1),10:00,06h 45m,16:45,4.0,570,8 Seats available,Assam
Guwahati to Golaghat,https://www.redbus.in/bus-tickets/guwahati-to-golaghat,NAMBOR TRANSPORT,Bharat Benz A/C Seater (2+1),14:00,06h 45m,20:45,3.9,570,11 Seats available,Assam
Guwahati to Golaghat,https://www.redbus.in/bus-tickets/guwahati-to-golaghat,RATNAGIRI TRANSPORT,Bharat Benz A/C Seater /Sleeper (2+1),09:15,07h 00m,16:15,4.2,INR 600,26 Seats available,Assam
Guwahati to Golaghat,https://www.redbus.in/bus-tickets/guwahati-to-golaghat,RATNAGIRI TRANSPORT,Bharat Benz A/C Seater (2+1),14:10,06h 45m,20:55,4.2,INR 600,7 Seats available,Assam
Guwahati to Golaghat,https://www.redbus.in/bus-tickets/guwahati-to-golaghat,NAMBOR TRANSPORT,Bharat Benz A/C Seater (2+1),21:00,07h 00m,04:00,4.2,570,22 Seats available,Assam
Guwahati to Golaghat,https://www.redbus.in/bus-tickets/guwahati-to-golaghat,RATNAGIRI TRANSPORT,Bharat Benz A/C Seater /Sleeper (2+1),21:31,06h 59m,04:30,3.8,INR 600,21 Seats available,Assam
Guwahati to Golaghat,https://www.redbus.in/bus-tickets/guwahati-to-golaghat,NAMBOR TRANSPORT,NON A/C Seater (2+1),20:30,06h 45m,03:15,3.6,INR 500,28 Seats available,Assam
Guwahati to Golaghat,https://www.redbus.in/bus-tickets/guwahati-to-golaghat,NAMBOR TRANSPORT,NON A/C Seater (2+1),08:30,07h 15m,15:45,4.0,INR 500,18 Seats available,Assam
Guwahati to Golaghat,https://www.redbus.in/bus-tickets/guwahati-to-golaghat,RATNAGIRI TRANSPORT,NON A/C Seater Push Back (2+1),21:20,07h 10m,04:30,4.2,INR 500,29 Seats available,Assam
Guwahati to Golaghat,https://www.redbus.in/bus-tickets/guwahati-to-golaghat,ZAMZAM TRAVELS,Bharat Benz A/C Seater (2+1),20:15,07h 05m,03:20,3.0,INR 550,37 Seats available,Assam
