Route_Name,Route_Link,Bus_Name,Bus_Type,Departing_Time,Duration,Reaching_Time,Star_Rating,Price,Seat_Availability
Goa to Satara,https://www.redbus.in/bus-tickets/goa-to-satara,Atmaram Travels (Humsafar),Bharat Benz A/C Sleeper (2+1),20:00,07h 45m,03:45,4.0,INR 900,7 Seats available
Goa to Satara,https://www.redbus.in/bus-tickets/goa-to-satara,Anand Tours And Travels,Volvo Multi-Axle I-Shift A/C Sleeper (2+1),21:00,08h 20m,05:20,4.0,INR 2900,41 Seats available
Goa to Satara,https://www.redbus.in/bus-tickets/goa-to-satara,Atmaram Travels(GTA),A/C Sleeper (2+1),20:00,08h 15m,04:15,4.0,INR 1000,32 Seats available
Goa to Satara,https://www.redbus.in/bus-tickets/goa-to-satara,Atmaram Travels (Dolphin),AC Sleeper (2+1),20:00,08h 00m,04:00,4.0,INR 1000,22 Seats available
Goa to Satara,https://www.redbus.in/bus-tickets/goa-to-satara,Atmaram Travels (Vaibhav),A/C Sleeper (2+1),22:31,08h 45m,07:16,1.0,INR 1000,23 Seats available
Goa to Satara,https://www.redbus.in/bus-tickets/goa-to-satara,Giroba Travels (Kelkar),NON A/C Airbus (2+2),20:15,07h 45m,04:00,3.3,INR 500,6 Seats available
Goa to Satara,https://www.redbus.in/bus-tickets/goa-to-satara,Manish Sharma Travels,A/C Sleeper (2+1),20:10,07h 50m,04:00,3.0,INR 1000,16 Seats available
Goa to Satara,https://www.redbus.in/bus-tickets/goa-to-satara,Naik Tours And Travels,NON A/C Sleeper (2+1),20:00,07h 35m,03:35,2.7,INR 900,26 Seats available
Goa to Satara,https://www.redbus.in/bus-tickets/goa-to-satara,PSR Travels (Vaibhav),A/C Sleeper (2+1),22:30,07h 00m,05:30,1.0,INR 900,26 Seats available
Goa to Shirdi,https://www.redbus.in/bus-tickets/goa-to-shirdi,PSR Travels Goa,A/C Sleeper (2+1),20:05,13h 55m,10:00,3.7,INR 1399,13 Seats available
Mopa Airport to Margao,https://www.redbus.in/bus-tickets/mopa-airport-to-margoa,Kadamba Transport Corporation Limited (KTCL) - 161590,A/C Seater (2+1),20:00,00h 30m,20:30,3.7,INR 150,15 Seats available
Mopa Airport to Margao,https://www.redbus.in/bus-tickets/mopa-airport-to-margoa,Kadamba Transport Corporation Limited (KTCL) - 159016,A/C Seater (2+3),21:00,02h 00m,23:00,4.3,INR 400,47 Seats available
Mopa Airport to Margao,https://www.redbus.in/bus-tickets/mopa-airport-to-margoa,Kadamba Transport Corporation Limited (KTCL) - 159016,A/C Seater (2+3),21:00,00h 55m,21:55,3.7,INR 200,47 Seats available
